check_id,name,category,price,count
358,Салат из крабовых палочек с ку,Кулинария,174.0,0.7
358,Салат витаминный,Кулинария,199.0,0.452
358,"Пирог ""Курник""",Чай и сладкое,184.5,0.602
358,Пирог дрожжевой с яблоком,Чай и сладкое,139.5,0.622
358,Колготки женские Oms OMSA 40 d,Одежда и обувь,119.0,1.0
359,Пицца Наши победят,Кафе,395.0,2.0
360,БАТОН НАРЕЗНОЙ НАРЕЗКА 400Г,Хлеб,31.0,1.0
360,СЕМЕНА ПОДСОЛНЕЧНИКА ОЧИЩ. ЖАР 150ГР,Снеки,40.0,1.0
360,ЙОГУРТ КОКТЕЙЛЬ ДАНИССИМО 260 КАПУЧИНО,Молочка,68.0,2.0
360,НАБОР FERRERO COLLEKCTION КУБ 64.8Г НГ,Чай и сладкое,206.0,1.0
360,ПОДСТАВКА ДЛЯ ЛОЖКИ 200Х80Х35 ММ,Для дома,39.0,2.0
360,НАПИТОК BOUNTY 350 МЛ.,Напитки,189.0,1.0
360,ДЕСЕРТ ТВОР. ВАНИЛЬ ЧИСКЕЙК АБЮ 15 %  40Г,Молочка,42.0,2.0
360,СТЕБЕЛЬ СЕЛЬДЕРЕЯ ВЕС,Овощи и фрукты,169.64,0.448
360,НАПИТОК M&MS ЖЕЛТЫЙ 350МЛ,Напитки,189.0,1.0
360,ПРИХВАТКА РОГОЖКА,Для дома,48.0,2.0
360,КОНТЕЙНЕР ПРЯМОУГ ДЛЯ СВЧ .1.3Л,Для дома,239.0,1.0
360,ПОДСТАВКА УНИВЕРСАЛЬНАЯ,Для дома,78.0,2.0
360,НАБОР КУХОН. 2-Х ПРЕД. TRENDY,Для дома,699.0,1.0
360,КОНТЕЙНЕР ПРЯМОУГ ДЛЯ СВЧ .1.6Л,Для дома,259.0,1.0
361,КАРТОФЕЛЬ КРАСН. ФАС,Овощи и фрукты,29.99,4.58
361,ПАКЕТ-МАЙКА 38Х59,Упаковка,2.5,10.0
361,КОНД-ОПОЛ ДЕТ 700МЛ,Косметика,104.99,1.0
361,ГЕЛЬ Д/СТ ДЕТ 700МЛ,Косметика,134.99,1.0
361,СОК ГРАНАТ АЗЕРБ 1Л,Напитки,52.99,1.0
361,МОЛ.ПРОСТ.П.ОТБ.930Г,Молочка,69.99,1.0
361,ВИНО ИГР МАРТИНИ,Алкоголь,699.99,1.0
361,СОК АЯТ ГРАНАТ 1Л,Напитки,96.99,1.0
361,"ВОДА БОРЖОМИ СТ 0,5Л",Напитки,57.99,2.0
361,ЯЙЦО ОКСКОЕ С0 10ШТ,Мясо и птица,83.99,1.0
361,ТОРТ ЙОГУРТ ФРУК.ВЕС,Чай и сладкое,392.99,0.396
361,ПИР БАРНИ МОЛ НАЧ150,Чай и сладкое,78.99,2.0
361,МАЙОНЕЗ МОСК-Й 220МЛ,Бакалея,36.89,2.0
361,"АГУША ТВ.  4,5  100Г",Дети,28.99,6.0
361,КЕФИР АГУША ДЕТ 203Г,Молочка,28.89,1.0
361,БИО КЕФИР АГУША204ГР,Молочка,29.99,2.0
361,"АГУША БИОЛАКТ3,2 200",Дети,28.99,2.0
361,МОЛОКО АГУША С ЛАКТ,Молочка,29.39,7.0
361,АГУША Й-Т З.Я/М.200Г,Дети,46.19,2.0
361,ЙОГУРТ АГУША ФР ЯБ Г,Дети,39.99,2.0
361,СУФЛЕ В ТЕМ.ШОК.40Г,Чай и сладкое,10.0,17.0
361,KINDER MILK-SLICE,Чай и сладкое,29.99,3.0
361,КОЛБ КАЛЬЯРИ С/К ВЕС,Гастрономия,1359.0,0.104
361,КОЛБ.САЛЬЧИЧОН ФИБР,Гастрономия,1229.0,0.118
361,"МАСЛО СЛИВ.82,5 180Г",Молочка,106.99,1.0
361,БОНД КУКУР 340,Овощи и фрукты,74.99,1.0
361,СЫР ПЛАВЛ.ДРУЖБА 90Г,Гастрономия,28.79,1.0
361,ЯБЛОКИ КРАСНЫЕ/ЗЕЛЕН,Овощи и фрукты,63.99,1.342
361,!КРЫШКА СТЕКЛЯННАЯ,Для дома,111.99,1.0
361,КОФЕМОЛКА CGS-120,Для дома,656.99,1.0
361,БАТОН НАРЕЗ НАР.400Г,Хлеб,29.99,1.0
361,НК КОРК АСС МОЛ 108Г,Чай и сладкое,149.99,1.0
361,ПОДГУЗ Х.УЛ.К.Д/М.56,Дети,1239.0,1.0
361,ИЗЮМ СВЕТ КРУПНЫЙ ВЕ,Чай и сладкое,399.99,0.116
361,ГРЕЦ ОРЕХ ФУД АРТ80Г,Снеки,115.99,1.0
361,МАК ПИЩЕВОЙ 50Г,Бакалея,54.99,1.0
361,КРУПА ПОЛБЫ 500Г,Бакалея,92.99,1.0
361,МАНДАРИНЫ  ТУРЦИЯ,Овощи и фрукты,79.99,2.094
361,СМЕТАНА 15  180Г ПР.,Молочка,36.99,1.0
361,АСС ЗЕЛЕНИ 100Г ГЛОБ,Овощи и фрукты,36.99,1.0
361,ПАСТ БЕЛЕВ ВИШНЯ200Г,Чай и сладкое,139.99,1.0
361,САХ-РАФ РУССКИЙ 1КГ,Бакалея,40.99,1.0
361,БАНАНЫ,Овощи и фрукты,49.0,1.714
361,"МАСЛО ПОД АЛЬТ 0,8Л",Бакалея,69.99,1.0
361,ПЮРЕ Б/Л ЧЕРНОСЛ.100,Дети,34.39,2.0
361,ПЮРЕ Б/Л ЯБЛ/БАН.100,Дети,43.49,2.0
361,ПЮРЕ Б/Л ЯБЛОКО 100Г,Дети,27.39,2.0
361,"СОК АГУША ЯБ.ОСВ.0,2",Дети,23.89,6.0
361,"КОМП АГУША К/И/Я.0,2",Дети,26.89,2.0
361,ФУНДУК ГЛОБ ЖАР 100,Снеки,144.99,1.0
361,ПЮРЕ Б/Л ЯБ/ЧЕРН.100,Дети,43.49,2.0
361,МЕШОК МУС С ЗАВ 30Л,Для дома,54.99,2.0
361,ИКРА ЛОСОС Ж/Б 95Г,Гастрономия,339.99,1.0
361,ТРЯПКА ГЛОБУС,Для дома,117.99,1.0
361,СТЕКЛООМЫВ. GLOBUS,Машина,249.99,1.0
362,Пакет фирменный майка пнд(43+2,Упаковка,6.4,2.0
362,"Пицца с курицей, 500гр/СП",Гастрономия,169.9,1.0
362,"Молоко Деревенское молочко 2,5",Молочка,71.1,1.0
362,Блинчики Жареное солнце с мясо,Гастрономия,130.6,1.0
362,Хлеб тостовый Зерновой 400г/Ла,Хлеб,41.7,1.0
362,"Салат Горгона, 1уп/200гр/СП",Кулинария,79.9,1.0
362,"Салат Вальдорф, 1уп/200гр/СП",Кулинария,89.9,1.0
362,Печенье Американер классически,Чай и сладкое,54.6,1.0
362,"Мандарины Марокко, цена за кг",Овощи и фрукты,89.9,1.338
362,"Арахис очищенный, кг/3",Овощи и фрукты,239.9,0.532
362,"Овощной набор: перец, морковь,",Овощи и фрукты,59.9,1.0
363,"Молоко ВКУСНОТЕЕВО паст 3,2% 900г",Молочка,54.79,2.0
363,"Йогурт ФРУАТЕ пит черн-ежев1,5%кувш 950г",Молочка,74.89,1.0
363,Крупа Гречневая УВЕЛКА 80г*5 пак 400г,Бакалея,69.19,1.0
363,Фасоль GLOBUS белая в томат соусе 425мл,Овощи и фрукты,59.89,1.0
363,Яблоки Джонагольд/Джонагоред вес  1кг,Овощи и фрукты,79.99,1.112
363,П/ф Свинина окорок б/к Премиум кат.Б охл,Мясо и птица,328.89,0.762
363,Ц/б филе подл охл вес,Мясо и птица,229.99,0.737
363,Сахар 1кг,Бакалея,28.99,1.0
363,Бананы вес 1кг,Овощи и фрукты,49.89,1.552
363,Макароны BARILLA Спагетти 500г,Бакалея,68.69,1.0
363,Таблетки д/ПММ ЛЕНТА  7в1 60шт,Для дома,399.44,1.0
363,КолбасаФАМИЛЬ КОЛБАСЫ серв Тот самый,Гастрономия,414.99,0.258
363,"Смесь на бум MAGGI На вт кур по-ит 30,6г",Бакалея,48.89,1.0
363,Блинчики ОТ ИЛЬИНОЙ с карт и гриб 450г,Гастрономия,99.99,1.0
363,Фрикадельки МИРАТОРГ из говядины 300г,Мясо и птица,136.39,1.0
363,Вареники ОТ ИЛЬИНОЙ с картоф и гриб 450г,Гастрономия,99.99,2.0
363,Лук Эконом  вес 1кг,Овощи и фрукты,11.39,0.826
363,Бублики Украинские в упаковке 200г,Чай и сладкое,21.99,1.0
363,Сыр HOCHLAND пл Асс. слив/ветч 45% 150г,Гастрономия,73.99,1.0
363,Печенье ЛЕНТА Европейское с подсол 650г,Чай и сладкое,94.99,1.0
363,Лепешка МАРТИРОСЯН среднеазиатская 220г,Хлеб,15.99,1.0
363,Салат БАЛТ БЕРЕГ из мор/кап Лососев 250г,Кулинария,39.99,1.0
363,Салат БАЛТ БЕР морск кап в сыр соусе250г,Кулинария,39.99,1.0
363,Хлеб КРАЙКАРАВАЙ Бородин форм 400 г,Хлеб,26.89,1.0
363,Батон ТОЛЬЯТТИХЛЕБ Горчичный 250г,Хлеб,30.69,1.0
363,Напиток б/а ВОЛЖАНКА Тархун 1.5L,Напитки,21.59,1.0
364,3300573 Пакет ПЯТЕРОЧКА 65х40см,Упаковка,4.9,1.0
364,2108609 СЛОБ.Майон.ОЛИВК.67% 400мл,Бакалея,65.55,1.0
364,3477930 Пиво БЕЛ.МЕДВЕДЬ СВЕТ.ПЭТ 1.42л,Алкоголь,109.0,2.0
364,3400868 СЛОБ.Майон.ПРОВАНС.67% 450мл,Бакалея,64.05,1.0
364,2052852 ВАС.СЧАСТЬЕ Сметана 20% 250г,Молочка,48.45,1.0
364,3021051 ОЗОР.ПЧЕЛ.Конф.жел.негл.1кг,Чай и сладкое,199.0,0.325
364,3476224 DAN.Творог мягкий 0% 170г,Молочка,40.05,3.0
364,*3474296 ВМК Грудинка ОХОТНИЧЬЯ в/к 300г,Гастрономия,95.9,1.0
364,*3173328 Пельмени МУСУЛЬМАНСК.пакет1000г,Мясо и птица,125.9,1.0
364,*3383916 ALP.GOLD Шок.мол.фундук 90г,Чай и сладкое,42.9,2.0
365,АИ-92-К5,Машина,37.4,13.37
366,ЛОКОБЕЙЗ липокрем для сухой и очень сухой кожи крем д/лица туба ,Косметика,584.0,1.0
366,"Липобейз, эмульсия для наружн. прим. для тела, фл. 250 мл(пач. к",Косметика,305.0,1.0
367,Коньяк Ставропольский пятилетний 40%,Алкоголь,219.0,1.0
367,ORBIT XXL Сладкая мята жеврезинка 20,Здоровье,33.9,1.0
368,3426225 К.Ц.Вода пит.очищ.1кат.н/г 5л,Напитки,29.0,1.0
368,3300573 Пакет ПЯТЕРОЧКА 65х40см,Упаковка,4.9,1.0
368,*3647638 P.VESP.Изд.мак.СПИРАЛЬ в/с 450г,Бакалея,59.0,1.0
368,*3493524 УВЕЛКА Рис д/зер.шлиф.пак.5х80г,Бакалея,37.9,1.0
368,3335501 КРАСНАЯ ЦЕНА Сыр ГАУДА фас.1кг,Гастрономия,459.0,0.389
368,3015685 РУС.ПР.Суп С/СУП ГОР.бек+гр.45г,Бакалея,29.9,1.0
368,*3484605 ПАПА МОЖ.Колб.МЯС.вар.п/о 500г,Гастрономия,99.9,1.0
368,*3311620 ДИВНЫЙ КРАЙ Спред р/ж 62% 500г,Молочка,53.9,1.0
368,*3425669 MR.RIC.Майон.ПЕР.ЯЙЦЕ 67% 400мл,Бакалея,48.9,1.0
368,3179370 Батон с отрубями пшен.в нар440г,Хлеб,22.9,1.0
368,"3600100 Чай КР.С 1901Г.чер.25х1,7г",Чай и сладкое,69.0,1.0
368,*3385544 БУР.ЛУГ Прод.ДРУЖ.НАР.пл.сыр70г,Гастрономия,9.9,2.0
368,*3472178 ЮБИЛ.Печен.МОЛОЧ.флоу-пак 112г,Чай и сладкое,14.9,1.0
368,3471166 ЮБИЛ.Печ.ТРАДИЦИОННОЕ вит.112г,Чай и сладкое,21.9,1.0
368,*14143 MAGGI Бул.куб.БУЛ.ЗОЛ.С КУР.80г,Бакалея,28.0,1.0
369,"DR.KORNER Хлебцы ""Бородинские"" 1",Хлеб,41.5,2.0
370,3219401 ЛАДН.Изд.мак.РОЖКИ 400г,Бакалея,23.0,1.0
370,3231230 ТЕНД.Рис дл/зерн.900г,Бакалея,33.9,1.0
370,14256 А-А Пшено ЭКСТРА шл.900г,Бакалея,49.0,1.0
370,3621761 ЛИМ.Батон НАРЕЗНОЙ нар.180г,Хлеб,15.9,1.0
370,3230933 ТЕНД.Сахар-песок/Сахар бел.1кг,Бакалея,29.9,5.0
370,"*3420160 ЛЕБЕД.Мол.паст.3,2% 900г",Молочка,46.9,1.0
371,CAT STEP Наполнитель д/кош силикагел,Животные,449.0,1.0
371,SALTON Expert Аэроз 5в1 д/комб матер,Для дома,215.2,1.0
372,"Пакет ""Магнит"" белый (Пластиктрейд)",Упаковка,3.0,1.0
372,ЯЙЦО столовое СО 10шт (бокс) :20,Мясо и птица,54.8,1.0
372,ОЧЕНЬ ВАЖНАЯ КОРОВА Молоко паст отб,Молочка,62.9,1.0
373,1/1 Алмагель сусп. 170мл,Здоровье,212.0,1.0
374,"ВОЛОГЖАНКА Молоко паст 2,5% 1л п/пак (Вологодский",Молочка,33.9,7.0
374,"Масло подсолнечное раф/ дез 0,9л:15",Бакалея,50.1,2.0
374,ПФ К/к Окорок свиной б/к охл (СП ГМ),Мясо и птица,259.8,1.418
374,"Пакет ""Магнит"" желтый/красный (Пластиктрейд) :1700",Упаковка,4.9,1.0
375,АBТО: СTEКЛООMЫВАTEЛЬ HЕЗАMЕPЗAЮЩ =,Машина,159.9,1.0
375,"БX: МАCKA Д/ЛИЦA ""HAPOДНЫЕ РEЦЕПТЫ =",Косметика,35.2,1.0
375,"БX: МЫЛО ""ДETСКOЕ"" 90ГР (HEBСКAЯ K =",Дети,22.7,1.0
375,"ДET.ПИТ.(ПPОГРEСС) СOK ""Ф.-НЯHЯ"" Я =",Дети,26.9,2.0
375,ДЛЯ POЗНИЦЫ: ПАKET-МАЙКA MАЛЫЙ 30+1 =,Упаковка,2.5,1.0
375,"СЕВ.MОЛOКO: MАСЛO CЛИB. ""РEЗНOЙ ПА =",Молочка,69.9,2.0
375,"ХЛOПЬЯ ОBCЯН.""ЯСHО СОЛНЫШКO"" №З З5 =",Бакалея,37.9,2.0
376,ЗЕЛПМ-КА32Х62Х17,Для дома,1.5,2.0
376,ГРУНТ КАКТУСЫ И СУКК,Для дома,29.09,2.0
376,ГРУНТ ПАЛЬМЫ ФИКУСЫ,Для дома,31.32,1.0
376,КУЗЯ ЛАКОМКИН 140ГР,Чай и сладкое,38.82,1.0
376,ВОДА Д/УТЮГ.1Л CLEAN,Для дома,35.9,1.0
376,СР-ВО ОТБЕЛИВАТЕЛЬ,Для дома,16.55,1.0
376,ТЕСТО ДРОЖЖЕВОЕ 600Г,Бакалея,64.13,1.0
376,Т/БУМ ЗЕВА ДЕЛЮКС,Для дома,177.1,1.0
376,КОРМ BRAVA ВОЛ ПОПУГ,Животные,46.09,1.0
376,ВЕНСКИЕ ВАФЛИ,Чай и сладкое,31.42,2.0
376,ПЕЧЕНЬЕ ТОП.МОЛ.175Г,Чай и сладкое,42.24,1.0
376,ПРЯНИКИ МЯТН.200Г ЯШ,Чай и сладкое,23.28,2.0
376,СЕРДЦЕ ЦЫПЛЕНКА КГ,Мясо и птица,264.9,0.446
376,ЖЕЛУДОК ЦЫПЛЕНКА КГ,Мясо и птица,149.9,0.38
376,ФИЛЕ БЕДРА ИНДЕЙКИ,Мясо и птица,364.9,0.522
376,МЯСО ДЛЯ ФАРША СВИН.,Мясо и птица,229.9,0.71
376,ПАНКЕЙК ОРЕХОВО-Ш 42,Чай и сладкое,10.74,2.0
376,ПАНКЕЙК ТВОРОЖНЫЙ 42,Чай и сладкое,10.73,2.0
376,CАЛФ.Д/УБОРКИ 3ШТ,Для дома,25.9,1.0
376,ПЕРЧАТКИ ДЕЛИКАТ,Для дома,100.17,1.0
376,МЕШ МУС 35ЛХ30 MULTI,Для дома,74.3,1.0
376,КЛЕЙ-КАРАНДАШ ХАМЕЛЕ,Для дома,49.0,1.0
376,КД/РУКАВ ДЛЯ ЗАПЕКАН,Для дома,14.9,1.0
376,ЖЕРДОЧКА ДЛЯ КЛЕТКИ,Животные,17.39,1.0
377,ВОДА ПИТЬЕВАЯ НИАГАРА ГАЗ П/Б,Напитки,16.6,1.0
377,СЫРОК ГЛ. ПЕРВЫЙ ВКУС ВАНИЛИН,Молочка,12.99,3.0
377,ХЛЕБ БЕЛЫЙ 1С ГОРЯЧИЙ 600Г ПЕР,Хлеб,27.9,1.0
378,KITEKAT Kорм д/кош сух мясной пир 800г п/п(Марс):1,Животные,113.9,1.0
378,"КУБАНСКАЯ БУРЕНКА Кефир 2,5% 950г тетра рекс(ВБД):",Молочка,62.9,1.0
378,"ВКУСНОТЕЕВО Молоко паст 3,5 -6% 0,9кг ПЭТ (Молвест",Молочка,53.9,1.0
378,GOURMET Perle Kорм д/кош курица мини-филе в подлив,Животные,23.9,5.0
378,SALFETI Влажные салфетки антибак 72шт(Авангард):20,Для дома,53.9,1.0
378,ЯЙЦО столовое СО 10шт (бокс) :20,Мясо и птица,51.8,1.0
378,АЗОВСКАЯ КФ Рахат-лукум ассорти 200 флоупак(Азовск,Чай и сладкое,31.9,1.0
378,"Батон ""Подмосковный новый"" (нарезанный) 0,35кг(СП",Хлеб,24.9,1.0
378,"Пирожное Трубочка слоеная 0,13кг 2шт (Золотой коло",Чай и сладкое,36.9,1.0
379,"ПЭТ 2,0Л Б*48",Упаковка,11.0,1.0
379,ПИВО РАЗЛИВНОЕ,Алкоголь,59.0,2.0
379,"0,5 ЖИГУЛЕВСКОЕ",Алкоголь,47.0,1.0
379,СИГАРЕТЫ ROYALS,Табак,75.0,1.0
380,1:3250382 Кефир КУБАНСКИЙ МОЛОЧНИК 900г,Молочка,49.9,1.0
380,2*3371481 Напиток пивн.KRONENBOURG 0.46л,Алкоголь,69.9,1.0
380,3*3371481 Напиток пивн.KRONENBOURG 0.46л,Алкоголь,69.9,1.0
380,4*18520 Бумага ZEWA PLUS туалетная 4рул,Для дома,49.9,1.0
381,3300573 Пакет ПЯТЕРОЧКА 65х40см,Упаковка,4.9,1.0
381,*3279522 BAR.Изд.мак.СПАГЕТ.№5 500г,Бакалея,59.9,1.0
381,53019 ДОШ.Лапша б/пр говяжья 90г,Бакалея,29.9,1.0
381,809 Бананы 1кг,Овощи и фрукты,56.9,1.275
382,3493908 Бланк игр.ком.ВГЛ4 Спорт(Рус.л),Услуги,100.0,1.0
383,707456-010 Футболка мужская Nike M NSW T,Одежда и обувь,3.82,1.0
383,BM-M Мюсли ForteX Манго р.NS,Бакалея,0.14,1.0
383,"Пакет бумажный, 260х320х120мм, Новый год",Упаковка,0.04,1.0
384, ,Не определена,101.0,1.0
385,Морковь мытая вес  1кг,Овощи и фрукты,25.99,1.772
385,Бекон ВЕЛКОМ с/к в/у нар. 500г,Гастрономия,282.19,1.0
385,Бананы вес 1кг,Овощи и фрукты,49.89,0.802
385,Томаты Черри 250г,Овощи и фрукты,79.89,1.0
385,ВЕРМУТ MARTINI ROSATO СЛАД РОЗ 0.5L,Алкоголь,399.19,1.0
385,Трубочки PATERRA праздничные 21см 50шт,Для дома,43.99,1.0
385,Сыр СЫРОБОГАТОВ Легкий 25% фас 270г,Гастрономия,201.59,1.0
385,Мед-суфле LE PETIT NUAGE с малиной 215г,Чай и сладкое,353.69,1.0
385,Сыр творож.СЫРОБОГАТОВ с грушей 55% 140г,Гастрономия,64.99,1.0
385,"Коктейль мол PARMALAT Чоколатта 1,9% 500",Молочка,40.39,1.0
385,Мидии 365 ДНЕЙ в рассоле 180г,Гастрономия,58.19,1.0
385,"Жев. рез DIROL со вк мяты и тархуна13,6г",Здоровье,19.99,1.0
385,"Продукт тв PRESIDENT Запек груш 5,5% 350",Молочка,164.99,1.0
385,Фрукты АППЕТИССИМО в мол крем с манд150г,Чай и сладкое,37.19,2.0
385,"Коктейль мол ЛЕНТА Disn у/п земл 3,2%200",Молочка,16.99,1.0
385,Журнал ELLE girl,Для дома,82.39,1.0
385,Яйцо куриное ЛЕТО фас С0 1*10шт,Мясо и птица,86.09,1.0
386,МЕШ П/ЭТ ВЫР РУЧ,Для дома,3.37,2.0
386,М/Х С ПЕТ РУЧ ЛАМИН,Для дома,8.54,1.0
386,ПАKЕТ БУТЫЛ.10X33Х9,Упаковка,15.0,1.0
386,ИГРУШKА ПРЫГ.ЛЯГУШKА,Дети,49.0,1.0
386,СУМKА БУМ.17 П/БОЛЬШ,Упаковка,27.43,1.0
386,ПАKЕТ П50,Упаковка,7.86,2.0
386,ПАKЕТ ПЛАСТ РУЧKА 7,Упаковка,18.37,1.0
387,ДТ-К5        N 1:02263,Машина,43.8,56.65
388,ПАKЕТ МАЙKА ДЛЯ KАСС,Упаковка,2.0,2.0
388,ФУТБОЛKА Д/Р Д/М 3-1,Одежда и обувь,137.0,1.0
388,ПИЖАМА ЖЕНСKАЯ S-XL,Одежда и обувь,399.0,1.0
388,ГРУЗОВИЧОK ИНЕРЦИОНН,Дети,102.94,1.0
388,ИСKУСТ ЗАМША В ТУБЕ,Для дома,49.0,1.0
388,ИГРУШKА ЛОПАТ 50СМ,Дети,29.83,1.0
388,"ТЕТРАДЬ 48Л, KЛ",Для дома,23.12,1.0
388,ОБЛОЖKА Д/ УЧЕБНИKА,Для дома,7.77,1.0
388,ТЕТР 40Л KЛ ГРИН,Для дома,20.47,1.0
388,"ТЕТРАДЬ 60Л,СKРЕПKА",Для дома,23.29,1.0
388,"ТЕТР.А5,18Л,KЛЕТKА",Для дома,7.34,3.0
388,ТЕТРАДЬ 48Л А5Ф KЛ.,Для дома,23.73,1.0
388,"ТЕТРАДЬ 48Л,УФ ЛАK",Для дома,20.75,1.0
388,ТЕТРАДЬ 60Л.СПИРАЛЬ,Для дома,28.97,1.0
388,ТЕТРАДЬ 60Л ЛАK ЕВРО,Для дома,43.29,1.0
388,ТЕТРАДЬ 48Л KЛ ЛЕН,Для дома,25.7,1.0
388,"ТЕТРАДЬ 40Л,ЛАK",Для дома,19.33,1.0
388,ТЕТРАДЬ 24Л KАРТОН K,Для дома,12.92,1.0
388,АKС-Р Д/KЛЮЧЕЙ,Для дома,9.99,1.0
388,KАРАНД АВТ ЦВЕТ KОРП,Для дома,27.44,1.0
388,НАБ.Ш.РУЧ.808LINER 4,Для дома,98.32,1.0
388,РУЧKА INDEX ШАРИK KР,Для дома,4.9,1.0
388,РУЧ ГЕЛ G-TANK.0.7ММ,Для дома,22.46,1.0
388,ЛИНЕЙKА ДЕРЕВЯН.15 С,Для дома,6.09,1.0
388,KОНВЕРТ 207.10 E65,Для дома,24.54,1.0
388,ПЕРФОФАЙЛЫ 100ШТ А4,Для дома,106.9,1.0
388,ПАПKА-KОНВЕРТ KД,Для дома,8.9,3.0
388,РУЧKА ШАР АВТОМ 1ШТ,Для дома,7.85,1.0
388,МАРKЕР ТЕKСТ 1ШТ,Для дома,10.27,1.0
388,МАРKЕР ПЕРМ 1ШТ,Для дома,10.39,1.0
388,СKРЕПKИ МЕТ.50ММ 30Ш,Для дома,39.98,1.0
388,МАРKЕР ТЕKСТ 1ШТ,Для дома,12.06,1.0
388,KЛЕЙ-KАРАНДАШ 21Г.EK,Для дома,49.39,1.0
388,KЛЕЙ KАРАНДАШ 9ГР,Для дома,7.57,1.0
388,СЫРОK СУФЛЕ ТЕМН ШОK,Молочка,38.81,5.0
388,KОРРЕKТОР 12МЛ,Для дома,49.0,1.0
388,ВАФЛИ СЛИВ.20Г KОЛОМ,Чай и сладкое,8.86,1.0
388,ШР RND STIC 1ШТ С ШK,Для дома,8.08,1.0
388,"МОЛОKО ПАСТ 3,4..4,5",Молочка,71.25,1.0
388,ЧИТОС СМЕТАНА ЛУK 55,Снеки,31.23,1.0
388,ПЕЧ KОРОВKА ВKУС ТОП,Чай и сладкое,14.73,1.0
388,ХАЛВА ПОДСОЛНЕЧНАЯ 3,Чай и сладкое,42.58,1.0
388,БАРНИ МЕДВ.С МОЛ НАЧ,Чай и сладкое,59.9,1.0
388,ШОK.KОНФ.РАФАЭЛЛО150,Чай и сладкое,159.9,1.0
388,ПИРОЖН БИСKВИТ 210Г,Чай и сладкое,133.92,1.0
388,БАТОН ЩЕЛKОВСKИЙ,Хлеб,22.3,1.0
388,МАРМЕЛАНДИЯ ЛИМОН,Чай и сладкое,89.72,1.0
388,БАНАНЫ ВЕСОВЫЕ,Овощи и фрукты,49.99,2.308
390,"1: 665-109. Дюбель для гипсокартона ""Бабочка"" 10",Для дома,19.0,1.0
390,"2: 736-062. ЕРМАK Kлюч рожково-накидной, 15мм, ж",Для дома,65.0,1.0
390,3: 651-024. Индикатор напряжения (отвертка-пробн,Для дома,29.0,1.0
390,"4: 917-002. FORZA Батарейки 2шт ""Alkaline"" щелоч",Для дома,29.0,1.0
394,Аи-92-К5                                  ТРК  4,Машина,36.6,20.0
395,РАЗОВЫЙ ПОЛНЫЙ,Услуги,22.0,1.0
396,СЕЛЬДЬ  ФИЛЕ КУСОЧКИ ПД В МАСЛ,Гастрономия,39.02,1.0
396,ИКРА ТРЕСКИ Ж/Б 120/130Г,Гастрономия,39.99,2.0
397,BERNLEY English Classic Чай черн,Чай и сладкое,35.3,1.0
397,СЕМЕЧЕК СТАКАН сем.подсол.обж. 3,Снеки,23.9,1.0
397,ДОБРЫЙ Нектар апельсин 1л (Мулто,Напитки,49.9,1.0
397,Нектар тыквенный с мякотью 25% 1,Напитки,63.9,1.0
397,ЯБЛОКИ свеж УРОЖАЙ (цена за кг),Овощи и фрукты,65.6,1.04
398,3387522 К.Ц.Масло подсолн.раф.0.9л,Бакалея,48.4,1.0
398,3346238 КРАСНАЯ ЦЕНА Паста томатн. 500г,Овощи и фрукты,49.9,1.0
398,*3278649 Вино СОВЕТ.ШАМП.игр.б.п/сл0.75л,Алкоголь,164.0,1.0
398,3335501 КРАСНАЯ ЦЕНА Сыр ГАУДА фас.1кг,Гастрономия,449.0,0.4
398,3258349 Майонез СЕЛЯНОЧКА 67% вед.900мл,Бакалея,119.0,1.0
398,*48929 GL.VIL.Мандарины КЛЕМЕНТИНЫ 1кг,Овощи и фрукты,99.9,1.145
398,3414347 СЕЛЯН.Хлеб ИЗМАЙЛОВС.рж/пш 780г,Хлеб,38.9,1.0
398,3153446 ТЕНД.Туш.цып.бр.1с охл.фас.1кг,Мясо и птица,93.9,1.418
398,*3607636 BOHME Шок.тем.клуб.нач.62%100г,Чай и сладкое,59.9,1.0
398,*3463843 БАЛТ.БЕР.Сел.жир.спец.пос.650г,Гастрономия,84.9,1.0
398,*3471166 ЮБИЛ.Печ.ТРАДИЦИОННОЕ вит.112г,Чай и сладкое,14.9,2.0
398,3396534 К.Ц.Шампиньоны резаные ж/б425мл,Овощи и фрукты,72.0,1.0
398,3232272 TOLLI PLUS Салф.бумаж75лис3цвет,Для дома,16.95,1.0
398,2138999 Морковь весовая             1кг,Овощи и фрукты,17.9,0.995
398,3425275 ОСТАН.Колб.ВЕНСК.САЛЯМ.п/к 420г,Гастрономия,179.0,1.0
398,3139991 PUPI Проклад.COTTON DRYNET 10шт,Здоровье,34.95,1.0
398,3619732 РЕСТ.Шницель свиной охл.400г,Мясо и птица,154.0,2.0
398,3647415 К.Ц.Колб.КЛАССИЧЕСКАЯ вар.350г,Гастрономия,33.1,2.0
398,88570 Свекла 1кг,Овощи и фрукты,17.89,0.665
398,3182856 Яйца кур.С1 стол.фас.10шт,Мясо и птица,45.9,2.0
398,23056 МАГГИ Букет приправ         75г,Бакалея,34.0,1.0
398,3305323 К.Ц.Горошек зеленый        420г,Бакалея,20.9,1.0
398,3415787 КР.ЦЕНА Фасоль белая в т/с 360г,Бакалея,32.0,1.0
